87,1,2022-03-23 11:50:15.829475,28,5
88,1,2022-03-23 12:07:27.023922,35,5
89,1,2022-03-23 12:07:27.023922,29,5
90,1,2022-03-23 12:07:27.023922,30,5
91,1,2022-03-23 12:07:27.023922,31,5
92,1,2022-03-23 12:07:27.023922,32,5
93,1,2022-03-23 12:07:27.023922,33,5
94,1,2022-03-23 12:07:27.023922,34,5
